PV093025_NA_NA_Neogale-vison_2023	PV093025_NA_NA_Neogale-vison_2023
PV093025_NA_NA_Neogale-vison_2023	OR545548_NA_AAstV-Chicken-CHN-2022-SQ2201_chicken_2022
PV093025_NA_NA_Neogale-vison_2023	MN725026_NA_NA_chicken_2018
PV093025_NA_NA_Neogale-vison_2023	MN725025_NA_NA_chicken_2018
PV093025_NA_NA_Neogale-vison_2023	MN807051_NA_AAstV-Chicken-CHN-2018-CZ1801_Gallus-gallus_2018
PV093025_NA_NA_Neogale-vison_2023	OP169001_NA_AAstV-Chicken-CHN-2021-HA2101_chicken_2021
PV093025_NA_NA_Neogale-vison_2023	PV093029_NA_NA_Neogale-vison_2023
PV093025_NA_NA_Neogale-vison_2023	PV093028_NA_NA_Neogale-vison_2023
PV093025_NA_NA_Neogale-vison_2023	PV093027_NA_NA_Neogale-vison_2023
PV093025_NA_NA_Neogale-vison_2023	MK746105_NA_AAstV-Chicken-CHN-2017-NJ1701_chicken_2017
PV093025_NA_NA_Neogale-vison_2023	PV093026_NA_NA_Neogale-vison_2023
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OP621331_NA_NA_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MW505487_NA_NA_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN307120_NA_AstV-HN03-Goose-0402-19_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN428642_NA_GD-AHAU2_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OP621330_NA_NA_goose_2021
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM100596_NA_AstV-HB05-Goose-0812-19_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MW505486_NA_NA_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN109957_NA_NA_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN307119_NA_AstV-HB02-Goose-0310-19_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN428641_NA_AHAU1_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OP484924_NA_NA_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM100595_NA_AstV-HB04-Goose-0811-19_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MW505485_NA_NA_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN109956_NA_NA_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN307118_NA_AstV-HB01-Goose-0123-19_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN175321_NA_NA_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OP484923_NA_NA_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM100594_NA_AstV-HB03-Goose-0810-19_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MZ648231_NA_AAstV-Goose-CHN-2021-ZM_goose_2021
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN109955_NA_NA_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN307117_NA_AstV-HN02-Goose-1119-18_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	ON954324_NA_NA_goose_2021
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM100593_NA_AstV-AN06-Goose-0714-19_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN109954_NA_NA_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN307116_NA_AstV-AH02-Goose-0715-18_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	PV780437_NA_JX05_Anser-anser_2025
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM100592_NA_AstV-AH05-Goose-0711-19_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MZ819184_NA_ZJLD_goose_2020
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN127959_NA_NA_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN307115_NA_AstV-AH01-Goose-0512-18_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	PV780436_NA_JX04_Anser-anser_2023
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM100591_NA_AstV-AH04-Goose-0614-19_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MZ819183_NA_JRMS_goose_2020
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN127958_NA_NA_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN307114_NA_AstV-HN01-Goose-0103-18_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	PV780435_NA_JX03_Anser-anser_2023
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	PQ740944_NA_CH-HBXT-2022_goose_2022
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM100590_NA_AstV-AH03-Goose-0422-19_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MW536497_NA_YC20_goose_2020
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN127957_NA_NA_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN894548_NA_NA_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN068024_NA_GTF-07_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	PV780434_NA_JX02_Anser-anser_2023
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OQ787033_NA_JL01-0801-19_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM455389_NA_HeB-BD4-2019_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OK148600_NA_NA_goose_2020
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN127956_NA_NA_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN068023_NA_GTF-04_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	ON400505_NA_GAstV-GD2104_goose_2021
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM455388_NA_HeB-BD1-2021_goose_2021
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM273310_NA_NA_goose_2021
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN127955_NA_NA_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN337323_NA_XX_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OQ909424_NA_Sichuan_goose_2021
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM273309_NA_NA_goose_2021
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN127954_NA_NA_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN399857_NA_SDXT_duck_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	PQ552759_NA_NA_duck_2024
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	ON382522_NA_GAstV-GD2105_goose_2022
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM273308_NA_NA_goose_2021
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN127953_NA_NA_goose_2019
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	PQ435198_NA_NA_goose_2023
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	ON382521_NA_GAstV-GD2103_goose_2021
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM273307_NA_NA_goose_2021
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN127952_NA_NA_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MK125058_NA_JSHA_gosling_2016
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	ON382520_NA_GAstV-GD2102_goose_2021
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM273306_NA_NA_goose_2021
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN127951_NA_NA_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	PV600843_NA_HNJZ-2023_goose_2023
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	PQ308726_NA_GAstV-GDFS-Goose-2024_goose_2024
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	ON382519_NA_GAstV-GD2101_goose_2021
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	ON205965_NA_AAstv-CHN-Goose-2018_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM273305_NA_NA_goose_2021
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	MN103532_NA_NA_goose_2018
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	PV524668_NA_JXNC1_goose_2025
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	PP382210_NA_J2-2021_Jiangnan-White-Goose_2021
OM100597_NA_AstV-HB06-Goose-1226-19_goose_2019	OM811458_NA_Astv-Goose-Heilongjiang-ZYL01-2018_goose_2018
