PV093025/NA/NA/Neogale-vison/2023	PV093025/NA/NA/Neogale-vison/2023
PV093025/NA/NA/Neogale-vison/2023	OR286521/NA/SDAU2022-2/chicken/2022
PV093025/NA/NA/Neogale-vison/2023	MN725025/NA/NA/chicken/2018
PV093025/NA/NA/Neogale-vison/2023	OR545548/NA/AAstV-Chicken-CHN-2022-SQ2201/chicken/2022
PV093025/NA/NA/Neogale-vison/2023	OR351273/NA/JS202103/Gallus-gallus/2021
PV093025/NA/NA/Neogale-vison/2023	MN807051/NA/AAstV-Chicken-CHN-2018-CZ1801/Gallus-gallus/2018
PV093025/NA/NA/Neogale-vison/2023	MW684823/NA/Chicken-NLD-2019-V-M-038-astro-4/Gallus-gallus-domesticus-(broiler)/2019
PV093025/NA/NA/Neogale-vison/2023	KT886453/NA/CAstV-Poland-G059-2014/Gallus-gallus/2014
PV093025/NA/NA/Neogale-vison/2023	PP871812/NA/astro-vt-94/Canis-lupus-familiaris/2014
PV093025/NA/NA/Neogale-vison/2023	MW684817/NA/Environment-NLD-2019-VE-7-astro-14/Gallus-gallus-domesticus-(broiler)/2019
PV093025/NA/NA/Neogale-vison/2023	MT491732/NA/IBS543-2017/Gallus-gallus/2017
PV093025/NA/NA/Neogale-vison/2023	PP871804/NA/astro-vt-86/Canis-lupus-familiaris/2014
PV093025/NA/NA/Neogale-vison/2023	MT491731/NA/UPM1019-2018/Gallus-gallus/2018
PV093025/NA/NA/Neogale-vison/2023	MT491730/NA/IBS503-2017/Gallus-gallus/2017
PV093025/NA/NA/Neogale-vison/2023	OQ685946/NA/CAstV-ck-TZ-Iringa-2151-IM162-2019/Gallus-gallus/2019
PV093025/NA/NA/Neogale-vison/2023	MT789787/NA/CAstV-CA-SK-Chicken-19-0981-19/chicken/2019
PV093025/NA/NA/Neogale-vison/2023	MT789786/NA/CAstV-CA-SK-Chicken-19-0935-19/chicken/2019
PV093025/NA/NA/Neogale-vison/2023	MT789785/NA/CAstV-CA-SK-Chicken-18-0942-18/chicken/2018
PV093025/NA/NA/Neogale-vison/2023	MT789784/NA/CAstV-CA-AB-Chicken-17-0823-17/chicken/2017
PV093025/NA/NA/Neogale-vison/2023	MT789783/NA/CAstV-CA-AB-Chicken-17-0773b-17/chicken/2017
PV093025/NA/NA/Neogale-vison/2023	OP169001/NA/AAstV-Chicken-CHN-2021-HA2101/chicken/2021
PV093025/NA/NA/Neogale-vison/2023	MT789782/NA/CAstV-CA-AB-Chicken-17-0773a-17/chicken/2017
PV093025/NA/NA/Neogale-vison/2023	MT789781/NA/CAstV-CA-AB-Chicken-15-1262d-15/chicken/2015
PV093025/NA/NA/Neogale-vison/2023	MT789780/NA/CAstV-CA-AB-Chicken-15-1262c-15/chicken/2015
PV093025/NA/NA/Neogale-vison/2023	MT789779/NA/CAstV-CA-AB-Chicken-15-1262b-15/chicken/2015
PV093025/NA/NA/Neogale-vison/2023	MT789778/NA/CAstV-CA-AB-Chicken-15-1262a-15/chicken/2015
PV093025/NA/NA/Neogale-vison/2023	MT789777/NA/CAstV-CA-AB-Chicken-14-1235d-14/chicken/2014
PV093025/NA/NA/Neogale-vison/2023	MT789776/NA/CAstV-CA-AB-Chicken-14-1235c-14/chicken/2014
