KT946719_NA_D11-467-HK_house-crow_NA	KT946719_NA_D11-467-HK_house-crow_NA
KT946719_NA_D11-467-HK_house-crow_NA	MT137991_NA_bbr144ast1_NA_2018
KT946719_NA_D11-467-HK_house-crow_NA	KT946720_NA_D11-515-HK_house-crow_NA
KT946719_NA_D11-467-HK_house-crow_NA	MN920670_NA_ybw202ast01_NA_2018
KT946719_NA_D11-467-HK_house-crow_NA	MW385412_NA_NA_Crow_2017
KT946719_NA_D11-467-HK_house-crow_NA	KT946718_NA_D11-139-HK_house-crow_NA
KT946719_NA_D11-467-HK_house-crow_NA	OQ986609_NA_RHFU_NA_2021_reverse
KT946719_NA_D11-467-HK_house-crow_NA	OQ986608_NA_RHFU_NA_2021
KT946719_NA_D11-467-HK_house-crow_NA	OQ986607_NA_GEIG_NA_2021
KT946719_NA_D11-467-HK_house-crow_NA	OQ986677_NA_GEIG_NA_2021
KT946719_NA_D11-467-HK_house-crow_NA	OQ986606_NA_GEIG_NA_2021
OQ986679_NA_GEIG_NA_2021	OQ986679_NA_GEIG_NA_2021
MT585643_NA_VF14-92-A2_Gallus-gallus-broiler-chicken_NA	MT585643_NA_VF14-92-A2_Gallus-gallus-broiler-chicken_NA
MT585643_NA_VF14-92-A2_Gallus-gallus-broiler-chicken_NA	PX237222_NA_pigeon-FSU1_pigeon_2025
MT585643_NA_VF14-92-A2_Gallus-gallus-broiler-chicken_NA	MW684833_NA_Chicken-NLD-2019-V-M-053-astro-2_Gallus-gallus-domesticus-(broiler)_2019
MT585643_NA_VF14-92-A2_Gallus-gallus-broiler-chicken_NA	MT585644_NA_VF16-03-164b_Gallus-gallus-broiler-chicken_2016
MT585643_NA_VF14-92-A2_Gallus-gallus-broiler-chicken_NA	KM254166_NA_AstroQ45-2013_chicken_2013
MT585643_NA_VF14-92-A2_Gallus-gallus-broiler-chicken_NA	PV093023_NA_NA_Neogale-vison_2023
MT585643_NA_VF14-92-A2_Gallus-gallus-broiler-chicken_NA	MW684832_NA_Chicken-NLD-2019-V-M-048-astro-2_Gallus-gallus-domesticus-(broiler)_2019
MT585643_NA_VF14-92-A2_Gallus-gallus-broiler-chicken_NA	KM985703_NA_VIC-6b_Gallus-gallus_2010
MT585643_NA_VF14-92-A2_Gallus-gallus-broiler-chicken_NA	PV093022_NA_NA_Neogale-vison_2023
MT585643_NA_VF14-92-A2_Gallus-gallus-broiler-chicken_NA	KM985702_NA_VIC-6a_Gallus-gallus_2010
MT585643_NA_VF14-92-A2_Gallus-gallus-broiler-chicken_NA	MN732559_NA_NA_Gallus-gallus-(broiler)_2017
